"","Global_active_power","Global_reactive_power","Voltage","Sub_metering_1","Sub_metering_2","Sub_metering_3","Datetime"
"2870",3.606,0.102,240.39,0,0,17,2007-02-02 23:49:00
"2871",3.624,0.104,241.11,0,0,18,2007-02-02 23:50:00
"2872",3.628,0.104,241.26,0,0,18,2007-02-02 23:51:00
"2873",3.626,0.104,241.07,0,0,18,2007-02-02 23:52:00
"2874",3.7,0.208,240.72,0,0,18,2007-02-02 23:53:00
"2875",3.696,0.226,240.71,0,1,17,2007-02-02 23:54:00
"2876",3.696,0.226,240.9,0,1,18,2007-02-02 23:55:00
"2877",3.698,0.226,241.02,0,2,18,2007-02-02 23:56:00
"2878",3.684,0.224,240.48,0,1,18,2007-02-02 23:57:00
"2879",3.658,0.22,239.61,0,1,17,2007-02-02 23:58:00
"2880",3.68,0.224,240.37,0,2,18,2007-02-02 23:59:00
